video_id,video_title,segment_title,start_at,end_at,segment_content,view_count,like_count,comment_count,video_duration_seconds,video_duration,likes_per_1000_views,comments_per_1000_views,published_at,publication_date,segment_id,tone,feedback_type,topic_category,is_teaching,language_level,confidence,keywords
zDTmXBP4_i4,Trick 17 und Halligalli: Umgangssprache im Deutschen,Halligalli,683,747.0,weiter geht es mit dem Wort Halligalli wenn wir sagen dass irgendwo Halligalli ist dann beschreiben wir eine Situation in der viel Lärm und fröhliche Stimmung herrscht oft wird dieses Wort im Zusammenhang mit Feiern oder Veranstaltungen verwendet bei denen viele Menschen zusammenkommen und Spaß haben zum Beispiel so wenn die Fußballmannschaft gewinnt ist in der ganzen Stadt Halligalli wenn die Mannschaft gewinnt ist in der ganzen Stadt ausgelassene Stimmung und es wird viel gefeiert oder auf dem Schulhof ist während der großen Pause immer Halligalli wenn Pause ist Rennen die Schüler auf den Schulhof spielen und machen lernen oder vor dem Restaurant in der Schulstraße war gestern Halligalli die haben dort nämlich Pizza für einen Euro verkauft hier sage ich vor dem Restaurant war richtig viel los viele Menschen waren da und wollten Pizza kaufen,38090,2134,154,845,0:14:05,56.03,4.04,2023-06-25 12:00:52+00:00,2023-06-25,e842af32,conversational,vocabulary_definition,expressions,True,B1,high,"[""Halligalli"", ""fr\u00f6hliche Stimmung"", ""Feiern"", ""Veranstaltungen""]"
zDTmXBP4_i4,Trick 17 und Halligalli: Umgangssprache im Deutschen,Trick 17,747,,sprechen wir noch kurz über den Ausdruck Trick 17 mit diesem Begriff beschreibt man in der Umgangssprache eine einfache und originelle Lösung für ein Problem die Lösung ist oft ungewöhnlich und sehr effektiv stellt euch vor ihr esst gerne Mango habt aber jedes Mal Probleme wenn ihr die Mango schälen und Zubereiten möchtet dann sagt ein Freund pass auf jetzt zeige ich dir Trick 17 und zeigt euch dann wie man eine Mango einfach und schnell so schält dass die Küche sauber bleibt oder mein Kaffee war heute morgen zu heiß dann habe ich einfach einen Eiswürfel reingeworfen wow Trick 17 also der Kaffee war zu heiß und um dieses Problem schnell und effektiv zu lösen habe ich einen Eiswürfel reingeworfen das ist der Trick 17 eine schlaue Lösung oder eine gute Idee das mit dem Kaffee ist vielleicht ein etwas unrealistisches Beispiel aber ihr versteht hoffentlich den Sinn dieses Ausdrucks in der Schweiz sagt man übrigens Trick 77 statt Trick 17 gibt es in eurer Muttersprache einen ähnlichen Ausdruck dann schreibt ihn doch gerne mal unten in die Kommentare dies war der sechste Teil meiner Videoreihe über die deutsche Umgangssprache wenn ihr die anderen Videos der Reihe anschauen möchtet besucht gerne mal meine Playlist die verlinke ich euch hier vielen Dank fürs zuschauen und bis nächste Woche macht's gut,38090,2134,154,845,0:14:05,56.03,4.04,2023-06-25 12:00:52+00:00,2023-06-25,541735eb,conversational,explanation,expressions,True,B1,high,"[""Trick 17"", ""Umgangssprache"", ""L\u00f6sung"", ""Ausdruck""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,Intro,0,23.0,in diesem kurzen Video beschäftigen wir uns mit fünf sehr interessanten deutschen Wörtern nämlich namhaft namentlich namens- und namenlos diese Wörter werden in verschiedenen Situationen verwendet und können etwas verwirrend sein aber keine Sorge wir schauen uns diese Wörter jetzt gemeinsam an viel Spaß,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,b1e68878,didactic,vocabulary_definition,vocabulary,True,B1,high,"[""n\u00e4mlich"", ""namhaft"", ""namentlich"", ""namens"", ""namenlos""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,nämlich,23,254.0,mit nämlich können wir eine Erklärung und Begründung für eine vorherige Aussage oder Informationen liefern in diesem Zusammenhang hat nämlich eine ähnliche Bedeutung wie denn oder weil es dient dazu etwas zu erklären dass man vorher gesagt hat ich kann heute nicht kommen ich habe nämlich einen Arzttermin ich gebe hier zuerst eine allgemeine Information ich kann heute nicht kommen und für diese Information gebe ich dann den Grund an ich kann nicht kommen weil ich einen Arzttermin habe oder johanna hat das Treffen abgesagt sie hatte nämlich einen Autounfall in diesem Fall liefert nämlich den Grund für die Absage des Treffens sie hat das Treffen abgesagt weil sie einen Autounfall hatte oder Paul lernt Französisch er will nämlich in Frankreich studieren wir könnten auch sagen Paul lernt Französisch denn er will in Frankreich studieren oder Paul lernt Französisch weil er in Frankreich studieren will alle drei Sätze drücken eine Begründung aus aber achtet darauf dass die grammatisch anders aufgebaut sind wir können weil denn und nämlich also nicht einfach so austauschen in diesen Sätzen sagen wir also warum etwas so ist wie es ist wir können nämlich aber auch benutzen um zusätzliche Informationen oder Details zu liefern so wie hier Paul kann zwei Sprachen fließend sprechen nämlich deutsch und französisch nämlich verwende ich hier um detaillierter zu sagen welche zwei Sprachen er sprechen kann hier geht es also nicht darum etwas zu begründen noch ein Beispiel ich lese gerne alle möglichen Bücher es gibt nur eine Ausnahme nämlich Krimis ich sage hier nämlich um die detaillierte Erläuterung einzuleiten ich erkläre genauer was die Ausnahme ist nämlich können wir in dieser Funktion mit dem Ausdruck und zwar ersetzen Paul kann zwei Sprachen fließend sprechen und zwar Deutsch und Französisch oder ich lese gerne alle möglichen Bücher es gibt nur eine Ausnahme und zwar Krimis die Bedeutung ist gleich wenn ihr über das Wort zwar und den Ausdruck und zwar mehr wissen möchtet schaut euch gerne mal mein Video dazu an das war glaube ich das zweite Video auf diesem Kanal es ist also schon etwas älter ich verlinke euch mal hier oben und unten in der Videobeschreibung hier ist jetzt aber noch ein Beispiel für nämlich hannah hat zwei Haustiere nämlich einen Hund und einen Papagei ich gebe hier auch wieder zuerst eine ganz allgemeine Information sie hat zwei Haustiere und diese Information erkläre ich dann genauer ich gebe noch weitere Informationen in der Umgangssprache benutzt man nämlich auch manchmal als Frage um Details zu erfragen so zum Beispiel Paul spricht zwei Sprachen nämlich Deutschland französisch nämlich könnten wir hier ersetzen mit welche Sprachen spricht er oder kürzer welche denn oder auch mit und zwar,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,b46bb8a7,didactic,explanation,expressions,True,B1,high,"[""n\u00e4mlich"", ""explanation"", ""expressions"", ""German language""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,namhaft,254,334.0,namhaft ist ein Adjektiv das verwendet wird um Personen oder Organisationen zu beschreiben die bekannt oder angesehen sind hier ist ein Beispiel sie arbeitet für einen namhaftes Unternehmen in der Technologiebranche ein namhaftes Unternehmen ist ein bekanntes und angesehenes Unternehmen angesehen bedeutet dass das Unternehmen einen guten Ruf hat es wird respektiert und sehr geschätzt oder er hat mit vielen namhaften Wissenschaftlern zusammengearbeitet also er hat mit vielen bekannten und anerkannten Wissenschaftlern zusammengearbeitet oder auf diesen Festival treten jedes Jahr namhafte Musiker aus der ganzen Welt aus namhafte Musiker sind berühmte oder hoch angesehene Musiker das Adjektiven namenhaft wird meistens in etwas gehobeneren Situationen und im geschriebenen Deutsch benutzt wir sehen es zum Beispiel in den Nachrichten oder in Artikeln es ist ein sehr positives Adjektiv und sagt aus dass eine Person oder Organisation in ihrem Gebiet sehr gut ist,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,dfa3719d,didactic,vocabulary_definition,adjectives,True,B2,high,"[""namhaft"", ""Adjektiv"", ""bekannt"", ""angesehen"", ""positiv""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,namens,334,382.0,weiter geht's mit dem Wort namens das ist ein Adverb mit dem man sagt welchen Namen eine Person oder ein Objekt hat sie hat einen Hund namens Kira bedeutet sie hat einen Hund der Kira heißt mit namens können wir also diesen Relativsatz der Kira heißt schön kurz machen wir sind noch weitere Beispiele er kommt aus einem kleinen Dorf namens Leimbach also er kommt aus einem kleinen Dorf das Leimbach heißt oder ein Mann namens Klaus roter hat angerufen kennst du den es hat ein Mann angerufen der Klaus roter heißt,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,a66cfc62,didactic,explanation,vocabulary,True,B1,high,"[""namens"", ""Adverb"", ""Relativsatz"", ""Beispiele""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,Extras für Mitglieder,382,410.0,auf meinem Kanal findet ihr mittlerweile über 120 Videos über die deutsche Sprache und zu fast jedem dieser Videos gibt es für Mitglieder ein Quiz mit dem ihr üben könnt außerdem gibt es sie Skripte als PDF zum Download und die Audio Versionen der Videos als Podcast wenn du auch Mitglied werden möchtest dann klick gerne mal hier oben oder schau in die Videobeschreibung,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,0157dbd0,conversational,instruction,insufficient_data,False,mixed_levels,high,"[""Videos"", ""Quiz"", ""Mitglieder"", ""Skripte"", ""Podcast""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,namentlich,410,494.0,das Adjektiv namens bedeutet ganz einfach mit Namen schauen wir uns ein Beispiel an der Spender der 10.000 Euro möchte namentlich nicht genannt werden sie hat ein Mann 10.000 Euro an eine Organisation gespendet aber er möchte nicht dass sein Name irgendwo veröffentlicht wird die Organisation darf sagen ein Spender aus Hamburg hat 10.000 Euro gespendet aber nicht Herr Peter Müller aus Hamburg hat gespendet noch ein Beispiel darf man in einer google-bewertung die Mitarbeiter einer Arztpraxis namentlich erwähnen also wenn ich eine Arztpraxis bei Google bewerte darf ich daran reinschreiben Frau Klausen war sehr freundlich oder darf ich den Namen nicht erwähnen und muss schreiben die Zahnärztin mit der Brille war sehr freundlich oder die Zeugen müssen namentlich in dem Bericht aufgeführt werden in diesem Fall bedeutet namentlich dass die Namen der Zeugen in dem Bericht stehen müssen ihr merkt schon das ist kein Wort das man ständig braucht aber ab und zu kann es ganz praktisch sein und man liest es auch immer mal wieder,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,c3dc028b,didactic,vocabulary_definition,vocabulary,True,B1,high,"[""namentlich"", ""Beispiel"", ""Namen"", ""Erw\u00e4hnung""]"
HHZJ3eLsYOA,Was bedeutet „nämlich“?,namenlos,494,,dann haben wir noch das Adjektiv namenlos das hat zwei Bedeutungen in den meisten Fällen beschreibt man damit dass etwas keinen Namen hat oder dass der Name nicht bekannt ist ein namenloser Mann hat das Kind aus dem brennenden Haus gerettet ein Mann hat das Kind gerettet aber wir kennen den Namen nicht wir wissen nicht wer dieser Mann war die Identität des Mannes ist unbekannt oder einen namenloser Hund wurde im Tierheim abgegeben wir wissen also nicht wie der Hund heißt oder die namenlose Statue im Park fasziniert viele Besucher hier geht es um eine Statue die keine Namen hat namenlos kann noch eine andere Bedeutung haben die allerdings selten ist und zum gehobenen Sprachgebrauch gehört das hört man also wirklich nicht oft ich möchte es aber der Vollständigkeit halber erwähnen hier ist ein Beispielsatz er spürte einen namenlose Angst als er nachts alleine durch den Wald ging hier drückt namenlos aus dass die Angst so stark war dass man sie nicht mit Worten beschreiben kann eine unglaublich starke Angst in dieser Bedeutung ist namenlos also ein Verstärker noch ein Beispiel in dem Stadtviertel herrscht namenloses Elend Elend ist ein anderes Wort für Unglück oder Leid und in diesem Stadtviertel gibt es sehr viel starkes Elend den Menschen dort geht es sehr schlecht in dieser Bedeutung wird namenlos wie gesagt nicht oft verwendet man liest es vielleicht ab und zu mal in einem Roman oder so ein Video über nämlich hatten sich viele von euch gewünscht ich hoffe es hat euch gefallen wenn es weitere Wörter gibt über die ihr gerne mal ein Video sehen möchtet dann schreibt es gerne unten in die Kommentare ich freue mich immer drauf von euch zu lesen mach's gut bis nächste Woche,36084,2534,159,628,0:10:28,70.23,4.41,2023-06-18 12:00:08+00:00,2023-06-18,75a6dba1,didactic,vocabulary_definition,adjectives,True,B1,high,"[""namenlos"", ""Adjektiv"", ""Bedeutungen"", ""Beispiele""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",Intro,0,21.0,etwas geht vor sich jemand geht in sich etwas geht zur Neige wir haben im deutschen einige Ausdrücke mit dem Verb gehen die sehr wichtig sind weil sie oft benutzt werden die aber auf den ersten Blick nicht so einfach zu verstehen sind wir schauen uns heute diese Ausdrücke an viel Spaß,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,28c8ef15,didactic,instruction,expressions,True,B2,high,"[""Ausdr\u00fccke"", ""gehen"", ""Verben""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",gegen den Strich gehen,21,130.0,wenn jemandem etwas gegen den Strich geht dann stört es ihn ist widerspricht den eigenen Vorstellungen oder Gewohnheiten man ist unzufrieden mit etwas dieser Ausdruck passt besonders gut wenn wir das Verhalten anderer Personen kritisieren wollen so wie hier es geht mir gegen den Strich dass du immer zu spät kommst mit diesem Satz drückt man seine Unzufriedenheit über das ständige zu spät kommen der anderen Person aus man sagt pünktlichkeit ist mir wichtig und es gefällt mir nicht dass du dich immer verspätest oder die ständigen Änderungen im Dienstplan gehen mir wirklich gegen den Strich der Dienstplan wird offenbar häufig geändert man wird immer zu anderen Arbeitszeiten eingeteilt und das gefällt mir nicht das sollte meiner Meinung nach nicht so sein oder seine arrogante Art geht mir echt gegen den Strich also ich finde seine Arroganz unangenehm oder störend falls ihr euch fragt was gegen den Strich überhaupt bedeutet stellt euch mal vor ihr streichelt einen Hund oder eine Katze und ihr streichelt in die Richtung in die das Fell wächst dann ist das ja schön glatt und angenehm wenn ihr in die andere Richtung streichelt dann hat man da einen Widerstand es fühlt sich ein bisschen rau an man streichelt dann gegen den Strich also gegen die natürliche Richtung in die falsche Richtung sozusagen und so geht eben auch etwas das uns gegen den Strich geht in die falsche Richtung,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,19bbe1db,didactic,explanation,expressions,True,B2,high,"[""gegen den Strich gehen"", ""Unzufriedenheit"", ""Ausdruck"", ""Kritik""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",in sich gehen,130,233.0,bei dem Ausdruck in sich gehen geht es darum dass man über sich selbst nachdenkt oder reflektiert wenn ich in mich gehe denke ich intensiv und in Ruhe über meine eigenen Gefühle Gedanken Erfahrungen oder Handlungen nach bevor ich diese wichtige Entscheidung treffe muss ich erst mal in mich gehen damit sage ich bevor ich mich entscheide muss ich intensiv nachdenken und alle Argumente überprüfen dieser Ausdruck wird meistens in Singular verwendet jemand geht in sich oder ich gehe in mich oder du gehst in dich wir sehen ihn meistens in ernsteren Gesprächen in denen es um wichtige Entscheidungen geht oder um die persönliche Entwicklung einer Person hier sind noch mehr Beispiele nach der Trennung von meinem Partner muss ich erstmal in mich gehen um herauszufinden was ich eigentlich vom Leben will also ich muss über mich und über meine Gefühle und Wünsche nachdenken um mich selbst besser zu verstehen oder ich war unsicher ob ich die neue Stelle annehmen sollte also habe ich mich entschlossen ein paar Tage in mich zu gehen und alle Vor und Nachteile zu überdenken ich habe mich also entschlossen mehrere Tage intensiv darüber nachzudenken übrigens wenn ihr mehr über das Verb gehen erfahren möchtet schaut mal in die Videobeschreibung ich habe euch da meine Videos über die Präfix Verben mitgehen verlinkt und auch mein Video über Synonyme von gehen,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,12d5a1cf,didactic,explanation,expressions,True,B2,high,"[""in sich gehen"", ""reflektieren"", ""Entscheidungen"", ""Gef\u00fchle"", ""nachdenken""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",ins Geld gehen,233,324.0,weiter geht's mit dem Ausdruck etwas geht ins Geld damit sagen wir dass etwas sehr teuer ist oder hohe Kosten verursacht wir betonen damit dass etwas unerwartet teuer ist teurer als man es erwartet oder geplant hatte zum Beispiel wenn man jedes Wochenende feiern geht kann das schnell ins Geld gehen hier ist gemeint dass regelmäßiges feiern also in Clubs gehen Alkohol trinken und so weiter zu hohen Kosten führen kann wenn man das regelmäßig macht oder die Renovierung unseres Hauses ist richtig ins Geld gegangen die Renovierung des Hauses war sehr teuer wir hatten vorher nicht mit zu hohen Kosten gerechnet und waren am Ende überrascht dass wir so viel Geld ausgeben mussten oder eine Hochzeit kann richtig ins Geld gehen also eine Hochzeit kann Kosten verursachen die höher sind als man vorher gedacht hatte die Location das Essen die Kleidung das kann alles viel teurer sein als man denkt es ist wichtig dass es hier immer um unerwartet hohe Kosten geht ich sage zum Beispiel nicht mein neuer Computer ist ins Geld gegangen das klingt komisch weil ich ja weiß wie teuer der Computer ist das sind keine überraschenden Kosten,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,15b648fb,didactic,explanation,expressions,True,B2,high,"[""ins Geld gehen"", ""teuer"", ""unerwartete Kosten"", ""Ausdruck""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",über Leichen gehen,324,396.0,schauen wir uns als nächstes die Redewendung über Leichen gehen an das ist eine sehr dunkle Redewendung die als Metapher genutzt wird wenn wir sagen dass jemand über Leichen geht drücken wir aus dass jemand für seine Ziele wirklich alles tut egal was das für andere Menschen bedeutet die Person ist bereit anderen Menschen zu schaden wenn sie damit ihre eigenen Ziele erreichen kann zum Beispiel er will unbedingt viel Geld verdienen und er ist bereit dafür über Leichen zu gehen die Person würde alles tun um viel Geld zu verdienen auch wenn das bedeutet anderen Menschen zu schaden oder um ihren Traum zu verwirklichen würde sie über Leichen gehen dieser Satz zeigt dass die Person bereit ist andere Menschen zu verletzen um ihren Traum zu verwirklichen diese Redewendung verdeutlicht also eine rücksichtslose egoistische oder skrupellose Einstellung das ist eine sehr starke Redewendung die extrem negatives Verhalten beschreibt,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,0e0709be,didactic,explanation,expressions,True,B2,high,"[""Redewendung"", ""\u00fcber Leichen gehen"", ""Metapher"", ""Verhalten""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",Extras für Mitglieder,396,424.0,wenn euch meine Arbeit hier bei YouTube gefällt dann freue ich mich wenn ihr mich als Mitglieder unterstützt ihr bekommt auch was dafür nämlich Quizfragen zu jedem Video mit denen ihr testen könnt ob ihr alles verstanden habt außerdem die Skripte als PDF zum mitlesen und ihr könnt meine Videos als Podcast abonnieren und unterwegs anhören mehr Infos zu Mitgliedschaft findet ihr unten in der Videobeschreibung,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,4aa7da23,conversational,instruction,expressions,False,B2,high,"[""Mitgliedschaft"", ""Quizfragen"", ""Skripte"", ""Podcast""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",zum Lachen in den Keller gehen,424,481.0,eine Redewendung mit der wir einen humorlosen ernsten Menschen beschreiben können ist zum Lachen in den Keller gehen zum Beispiel er ist wirklich ein sehr ernster Mensch er geht zum Lachen in den Keller er ist also keine humorvolle Person stellt euch jemanden vor der nichts lustig findet der wenn andere Leute lachen nicht mit lacht zu so jemandem passt diese Redewendung oder auch jemand der zwar manchmal lacht aber nur wenn er alleine ist weil er nicht möchte dass andere Leute ihn dabei sehen hier ist noch ein Beispiel wir haben uns alle tot gelacht als Andreas den Witz erzählt hat nur Lukas nicht der geht wirklich zum Lachen in den Keller hier betone ich die Humorlosigkeit von Lukas der selbst bei diesem einen lustigen Witz nicht gelacht hat,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,fb4ed510,didactic,vocabulary_definition,expressions,True,B2,high,"[""Redewendung"", ""humorlos"", ""zum Lachen in den Keller gehen""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",jdm. zu Herzen gehen,481,571.0,die Redewendung etwas geht jemandem zu Herzen ist sehr emotional wie eigentlich alle Redewendungen bei denen es um das Herz geht in vielen Kulturen und Sprachen ist das Herz ja ein Symbol für Emotionen und Gefühle und das gilt auch für das deutsche wenn uns also etwas zu Herzen geht berührt es uns emotional sehr stark schauen wir uns ein Beispiel an ihre freundlichen Worte sind mir zu Herzen gegangen das bedeutet ihre freundlichen Worte haben mich sehr berührt und emotional bewegt die Emotionen die wir mit dieser Redewendung beschreiben sind meistens Dankbarkeit oder Freude so wie in diesem Beispiel oder aber Mitleid oder Trauer hier sind noch zwei Beispiele dafür es geht ihm zu Herzen zu sehen wie sehr sie sich anstrengt aber immer wieder scheitert hier geht es um Mitleid er hat Mitleid für diese Person die sich sehr anstrengend aber trotzdem keinen Erfolg hat oder die Nachricht vom Tod deines Vaters ist mir wirklich zu Herzen gegangen in diesem Satz drückt die Person aus dass sie tief traurig über den Tod des Vaters ist die Nachricht hat eine starke emotionale Reaktion hervorgerufen,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,89134037,empathetic,explanation,expressions,True,B2,high,"[""Redewendung"", ""Herz"", ""Emotionen"", ""Beispiele""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",sich gehen lassen,571,635.0,die Redewendung sich gehen lassen beschreibt eine Person die aufgehört hat auf sich selbst zu achten und die ihre eigenen Bedürfnisse vernachlässigt oft bedeutet das dass man sich nicht mehr verbessert oder pflegt sehen wir uns einige Beispiele an er hat früher sehr auf sein Äußeres geachtet aber seitdem er seinen Job verloren hat hat er sich völlig gehen lassen dies bedeutet dass er aufgehört hat sich um sich selbst zu kümmern das kann unterschiedliche Dinge bedeuten vielleicht hat er aufgehört regelmäßig Sport zu machen zum Friseur zu gehen oder sich zu rasieren oder ich habe mich in letzter Zeit sehr gehen lassen und nicht mehr auf meine Ernährung geachtet ich habe früher also genauer geschaut was ich esse ich habe darauf geachtet mich gesund zu ernähren aber in letzter Zeit habe ich das nicht mehr getan,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,d22a67d7,didactic,explanation,expressions,True,B2,high,"[""sich gehen lassen"", ""Redewendung"", ""Beispiele""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",zur Neige gehen,635,709.0,schauen wir uns noch den Ausdruck etwas geht zur Neige an das bedeutet dass etwas bald aufgebraucht ist oder sich dem Ende nähert hier zum Beispiel unsere Vorräte gehen zu neige wir sollten bald einkaufen gehen unsere Vorräte sind fast aufgebraucht fast leer wir müssen einkaufen um sie wieder aufzufüllen vielleicht fragt ihr euch was ist ein oder eine neige überhaupt das ist ein Substantiv dass man eigentlich gar nicht mehr benutzt nur noch in dieser Redewendung die neige ist der Rest des Inhalts in einem Gefäß also wenn in einem Glas zum Beispiel nur noch ein bisschen von einem Getränk drin ist dann ist das die neige aber wie gesagt dieses Wort benutzt man im Deutschen eigentlich gar nicht mehr nur noch in dieser Redewendung noch ein Beispiel der Sommer geht zur Neige es wird Zeit die herbstkleidung aus dem Schrank zu holen hier bedeutet es dass der Sommer sich dem Ende nähert und der Herbst bald beginnt,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,24da0936,didactic,explanation,expressions,True,B2,high,"[""zur Neige gehen"", ""Redewendung"", ""Vorr\u00e4te"", ""Sommer"", ""Ende""]"
OBb0hrOgA5E,"Nützliche Ausdrücke mit „gehen“ (Deutsch B2, C1)",vor sich gehen,709,,der Ausdruck etwas geht vor sich beschreibt das etwas gerade stattfindet er drückt meistens Verwunderung oder Verwirrung aus man beschreibt damit unerwartete ungewöhnliche oder geheimnisvolle Situationen stellt euch vor ihr kommt ins Büro und es sind ganz viele Leute da die ihr nicht kennt und die ganz hektisch hin und herlaufen ihr seid verwirrt dann könnt ihr fragen was geht denn hier vor sich also was ist denn hier los was passiert hier oder in diesem Haus geht etwas Seltsames vor sich hier beschreibe ich das in diesem Haus etwas Seltsames passiert dass ich nicht verstehe ich habe vielleicht irgendetwas merkwürdiges beobachtet oder gehört aber weiß nicht was genau in dem Haus passiert das klingt ein bisschen gruselig dieser Ausdruck steht immer in der dritten Person wir sagen also etwas geht vor sich oder komische Dinge gehen vor sich und er wird mit einer Ortsangabe verbunden wir sagen wo etwas vor sich geht hier ist noch ein Beispiel hast du die vielen Polizeiautos vor dem Haus der Müllers gesehen ja ich frage mich was dort vor sich ging also ich frage mich was dort passiert ist wenn euch dieses Video gefallen hat dann freue ich mich sehr über einen Daumen nach oben und über eure Kommentare schreibt mir gerne über welches Thema ihr als nächstes ein Video sehen möchtest danke und das nächste Woche macht's gut,81618,4502,209,814,0:13:34,55.16,2.56,2023-06-11 12:00:27+00:00,2023-06-11,938db720,didactic,explanation,expressions,True,B2,high,"[""Ausdruck"", ""vor sich gehen"", ""Verwunderung"", ""Verwirrung"", ""Beispiel""]"
sLdqeSR91UY,"Was bedeuten diese Wörter mit -hin? Immerhin, ohnehin, weiterhin, schlechthin",Intro,0,17.0,heute schauen wir uns vier kleine aber unglaublich wirkungsvolle Wörter an immerhin ohnehin weiterhin und schlechthin mit diesen Wörtern könnt ihr euer Deutsch erheblich verfeinern und euch klarer ausdrücken viel Spaß,101831,5435,344,827,0:13:47,53.37,3.38,2023-06-04 12:00:41+00:00,2023-06-04,c6ac3872,enthusiastic,instruction,vocabulary,True,B2,high,"[""immerhin"", ""ohnehin"", ""weiterhin"", ""schlechthin""]"
